Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,533", 99.7
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,642",110.9
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,497",128.8
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,994",115.4
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,191",110.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,788",103.3
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,708",119.9
2017,All Causes,All causes,Connecticut,"  5,813",104.6
2000,All Causes,All causes,Connecticut,"  4,716",120.5
2003,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,801",119.7
2003,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,723",113.7
2016,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,930",102.5
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,451",104.3
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,894",103.0
1999,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,400",118.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,572",108.3
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,897", 98.9
2016,All Causes,All causes,Connecticut,"  5,133",105.9
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,600", 99.8
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,675",108.9
2009,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,595",108.4
2013,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,854",105.9
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,511",123.5
2001,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,241",124.5
2007,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,864",109.3
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,394",119.4
2002,All Causes,All causes,Connecticut,"  4,695",126.4
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,424",108.7
2016,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  5,550",103.1
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,551", 98.0
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,640",113.5
2004,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,470",115.6
2013,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  5,353",106.3
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,740",125.9
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  5,119",105.2
2011,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,692",106.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,390",104.7
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,606",123.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,519", 99.4
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,549",111.6
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,888", 98.2
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,908",105.7
2005,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,704",110.0
1999,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,791",122.4
2014,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,907",102.4
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,531",118.8
2005,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,576",115.5
2008,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,111",112.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,699",117.1
2012,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,435",101.1
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,597", 99.7
1999,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,772",127.5
2015,All Causes,All causes,Connecticut,"  4,525",103.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  5,804",102.7
2001,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,084",121.3
2013,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,888",104.7
2008,All Causes,All causes,Connecticut,"  4,572",111.5
2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,554",107.1
2011,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,754",104.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  5,097",101.8
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  5,062",107.3
2002,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,644",122.0
2011,All Causes,All causes,Connecticut,"  4,614",106.5
2015,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  5,426",106.0
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  5,056",105.3
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,384",122.2
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,542",112.1
2007,All Causes,All causes,Connecticut,"  3,998",113.7
2000,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,633",120.5
2010,Diabetes mellitus (E10-E14),Diabetes,Connecticut,"  4,730",107.2
2002,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,379",120.1
2001,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,300",122.5
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,621",115.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,742",105.3
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,871",119.0
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,450",116.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,381",128.5
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,957",104.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,061",108.9
2004,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,091",119.2
2001,All Causes,All causes,Connecticut,"  4,628",120.0
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,974",103.8
2017,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,887",103.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,398", 98.6
2013,All Causes,All causes,Connecticut,"  5,101",110.3
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,520",110.5
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,979",105.4
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,879",100.3
2004,All Causes,All causes,Connecticut,"  4,326",113.2
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,549",103.3
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,529",116.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  5,014",103.0
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,574",124.1
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,337",113.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"  4,410",105.7
2005,Malignant neoplasms (C00-C97),Cancer,Connecticut,"  4,946",108.1
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,692",107.6
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,"  4,542",105.2
2015,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,"  4,861",107.5
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  5,045",102.6
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,128",121.3
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,"  4,472",106.7
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"  4,591", 99.6
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,"  4,218",119.5
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  5,370",101.9
2005,All Causes,All causes,Connecticut,"  4,287",113.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,197",100.9
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"  4,035",119.6
2003,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"  4,577",125.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,183",131.9
2009,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,216",122.2
2003,All Causes,All causes,Delaware,"  1,209",140.8
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,200",141.2
2014,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,241",111.3
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,342",121.2
2000,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,224",145.4
2012,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,236",114.7
2013,All Causes,All causes,Delaware,"  1,172",120.1
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,204",139.5
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,203",136.5
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,307",141.2
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,235",132.2
1999,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,177",132.4
2002,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,213",137.8
2017,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,338",119.9
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,213",121.5
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,408",116.2
2003,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,177",133.2
2004,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,164",126.7
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,142",124.9
2005,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,238",132.1
2003,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,160",136.8
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,279",117.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,476",117.0
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,281",120.2
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,303",114.5
2013,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,263",121.8
2007,All Causes,All causes,Delaware,"  1,212",126.7
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,229",118.8
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,123",126.9
2011,All Causes,All causes,Delaware,"  1,165",122.5
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,174",134.1
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,250",138.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,275",124.7
2007,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,133",126.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,062",135.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,187",121.8
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,327",120.1
2009,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,239",118.9
2006,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,246",128.4
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,229",119.5
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,162",122.4
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,125",115.2
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,234",114.1
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,249",130.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,071",123.2
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,184",119.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,186",141.3
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,263",119.4
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,058",135.3
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,203",127.1
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,231",144.5
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,207",119.7
2015,All Causes,All causes,Delaware,"  1,343",119.9
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,209",148.4
2002,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,142",138.5
2008,All Causes,All causes,Delaware,"  1,205",124.0
2017,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,321",118.7
2009,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,199",120.3
2011,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,171",113.3
2004,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,273",136.8
2003,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,272",139.2
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,135",128.8
2016,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,390",120.1
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,192",117.8
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,103",121.1
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,238",121.0
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,299",121.5
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,287",113.1
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,242",139.9
2004,All Causes,All causes,Delaware,"  1,116",127.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,196",150.2
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,296",120.9
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,191",136.8
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,208",122.0
2016,All Causes,All causes,Delaware,"  1,288",118.8
2017,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,335",123.0
2012,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,062",123.0
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,225",123.8
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,162",119.9
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,140",143.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,385",138.8
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,251",155.8
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,188",125.4
2011,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,198",119.0
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,283",123.1
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,279",140.9
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,212",120.9
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,214",112.5
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,223",121.5
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,353",122.2
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,278",115.9
2008,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,319",124.2
2007,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,134",127.8
2005,All Causes,All causes,Delaware,"  1,288",137.6
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,"  1,125",140.7
2008,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,120",127.2
2010,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,285",120.0
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,171",120.4
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,267",122.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,171",122.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,"  1,191",119.6
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,226",126.0
2011,Malignant neoplasms (C00-C97),Cancer,Delaware,"  1,262",125.3
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,102",150.1
2006,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,077",123.8
1999,Diabetes mellitus (E10-E14),Diabetes,Delaware,"  1,173",151.0
2001,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,168",145.2
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,"  1,220",119.2
2006,All Causes,All causes,Delaware,"  1,169",126.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,475",113.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,182",119.5
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,"  1,165",123.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,212",137.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,214",137.4
2000,All Causes,All causes,Delaware,"  1,247",136.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"  1,363",125.9
2013,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,204",115.2
2008,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,177",127.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,139",146.5
2004,Cerebrovascular diseases (I60-I69),Stroke,Delaware,"  1,217",131.2
2001,Alzheimer's disease (G30),Alzheimer's disease,Delaware,"  1,260",140.0
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,"  1,302",150.1
